http://www.nytimes.com/interactive/2016/us/elections/fact-check.html
		fact checks of the 2016 election 
668908870475972608	mevanssmh	additional ?! er , primary . " for pfizer there was an additional motivation , lowering its tax rate by moving to dublin " 
668900492089667584	hansdahlkvist	the deal between pfizer-allergan biggest in history between pharmaceutical companies ..... 
668870838188384256	mnarobot	rt $155 billion of pfizer and allergan is the largest of all time 
668869379883409408	Firmex	$155 billion of and is the largest of all time 
668869001515302912	SteveKaplanpa	with an equity value of $152 billion , the merger is the largest since the heady days of 2000 . 

http://www.nytimes.com/2015/11/22/travel/black-friday-cyber-monday-cheap-flights.html
668338214986506240	lisayom	finding cheap flights and other deals on black friday 
667779963697930240	emilyvenugopal	finding cheap flights and more on 
668950007421255681	AliBW	finding cheap flights on black friday 
668976843903471616	momconfessional	just posted their tips for travel deals 
667726602021695490	backpackprose	finding cheap and more on 
668447607585288192	FacetimeSFO	you guys : take advantage of deals , book airline at deep discounts 
668294882331664384	cybercyber	cyber monday cyber monday cyber monday cyber monday morganscybercom eurailcyber 
668156933996720136	FredEnde	what the holidays mean for ( via 
667840891273347072	cassie1971grove	rt finding cheap flights and more on 
667715357390577664	Iratex_1	black friday isn’t just for holiday shopping – you can also score cheap flights ! don’t miss the opportunity ! 
667713363762241536	_britthanson	sojern in the 
667493280502841344	kellydern	. quotes on last year's cyber monday flight booking trends & what to expect this year . 
667373506024202240	CharlesHotel	details : big discounts on rooms booked on 11/30 for stays between 12/11-3/31 ! more info : 
667341137535963138	HenleyVQ	the only shopping i'll be doing : where to get the travel deals 
667307576124567552	hotelcorcentro	turismo : finding cheap flights 
667180439153545216	ThaGoldenChildd	is about too ! check out this preview and after all that ! 
667060726721302529	GurneysMontauk	a3 : look for further than ( details on some good ones via 
666896471132872704	abstractnytimes	the event : finding cheap abstract entities and more on black abstract entity 
666633724281360385	NJFPR	finding cheap flights & more on via cc 
666630703665258497	MBVCA	we can all use a good bargain ... 

http://www.nytimes.com/politics/first-draft/2015/11/23/donald-trumps-hosting-of-s-n-l-means-equal-airtime-for-rivals/
669006876567314432	mozactly	donald trump’s hosting of ‘ s . n . l . ’ means equal airtime for rivals 
669069379015831552	jCar89000	rt donald trump’s hosting of ‘ s . n . l . ’ means equal airtime for rivals 
669058981613076481	BethNgidi	trump’s hosting of ‘ s . n . l . ’ means equal airtime for rivals viewers in iowa . 
669024006901645313	mediagazer	donald trump's hosting of ' s . n . l . ' means equal airtime for rivals ( 
669005510159372288	BestWebHosting_	donald trump's hosting of ' snl ' means equal airtime for rivals - new york times 
668999111891382273	TBartscherer	ben carson : " i don’t know if , on the basis of that , you can say all muslims are bad people ” what ?! 
668996354233016322	garibalditoday	trump’s hosting of ‘ s . n . l . ’ means equal airtime 4 rivals how about equal time 4 latinos , muslims , blacks ?!! 
668976078522867716	MaraDolan	george pataki , et al . bravely fight for equal airtime with donald trump on saturday night live 
668956917788733440	jmouryl	first draft : donald trump’s hosting of ‘ s . n . l . ’ means equal airtime for … 
668959519511322628	Zemidas_Touch	rt wow . trump’s hosting of ‘ s . n . l . ’ means equal airtime for rivals . 
668958893008027649	Ray_Avil	( first draft : donald trump’s hosting of ‘ s . n . l . ’ means equal airtime for riv ... ( shaquille ) 

http://www.nytimes.com/2015/11/24/sports/football/st-louis-rams-case-keenum-concussion.html
669027053832835072	YO_SOY_DR	( a player concussed , and a policy questioned ( 
669084821382041601	WorldHealthNews	observers are wondering whether the n . f . l . ’ s system to handle concussions is working as designed after the rams’… 
669044643171012608	sportslawQUB	( lack of ) treatment of st louis rams qb suggest protocols are inconsistently applied 
669032859588534272	MarkWJZ	keenum concussion in rams v ravens is a major blow to the nfl . watch for this as evidence in next law suit . bad look . 

