http://www.cnn.com/2015/11/18/africa/nigeria-blasts/index.html
667194767017648132	PolicingWatch	nigeria . 
667041044471668736	CraveForNews	french president hollande says he'll ask lawmakers to extend state of emergency by 3 months . 

http://www.cnn.com/2015/11/17/sport/jonah-lomu-obit/index.html
667048761621880832	Brainyrules	rugby legend jonah lomu has died . the former new zealand player was 40 . " 
666877207072145408	23minem	rugby legend jonah lomu dies , age 40 
667040334417793024	CoBroTyDoJo	sad to see jonah pass , he made rugby amazing for me ! rip 
666942426125352960	ikkisoma	jonah lomu : all black rugby great dies , age 40 
666922490543939584	Diallowurie	all black rugby legend jonah lomu dies at 40 
666905260812845056	yyusuff	so sad !! i can't believe it . rip to one of the greatest . jonah lomu dead at 40 
666881762824429569	rizwanamjad34	rt gone too soon . he made me a rugby fan . rugby legend jonah lomu has died aged 40 . … 

https://twitter.com/cnnbrk/status/666952892562153472/photo/1
666956638532800514	AsItBreaks_	raid aimed to " neutralize terrorists " linked to paris attacks , french president hollande says . 

http://www.cnn.com/2015/11/18/world/paris-attacks/index.html
667236616084127744	CourtPencil	rt 2 terrorist suspects dead in saint-denis : 1 shot by sniper , other blew herself up , french media reports . 
667236525801910272	PMorris153	rt 3 suspected terrorists killed in raid in paris suburb of saint-denis , official tells cnn . 3 police officers hurt . … 
667236512346542080	PMorris153	rt 5 people arrested during police raid in saint-denis , paris prosecutor's office said . 
667236442146545664	PMorris153	rt raid near paris was " right on time , " police source says , adding suspects " about to move on some kind of operation . " … 
667236347787255808	PMorris153	rt all 129 of those killed in friday's paris attacks have been identified , french council of ministers says . … 
667150669766246400	KhalidGohar3	rt french will use dna testing to determine if paris terror attack ringleader was in apartment raided by police … 
667236143172333568	PMorris153	rt the 2 killed in saint-denis raids still unidentified ; suspected ringleader abaaoud not in custody , prosecutor says . … 
667233880294989825	PMorris153	rt french president hollande says he'll ask lawmakers to extend state of emergency by 3 months . … 
667230983968702464	fuck26_quotes	dna tested to see if suspected ring leader died 
667228110941622272	amritasarup	rt explosions heard in paris suburb , site of raid hunting for suspects in paris attacks . … 
667202271722250240	JOHARIWINDOWS	2 killed , 8 held after france raid , but suspected ringleader's status unknown 
667216914599518209	RobHeilbron	dna tests to determine whether attack leader died in raid 
667213223708499968	MPTrending	dead or alive ? dna tests to see if suspected ring leader died 
667212883630145536	jcohen012292	2 killed , 8 held after france raid , but suspected ringleader's status unknown 
667195071377248256	AZRedskinsFan	rt witnesses report gunfire in saint-denis suburb of paris as authorities hunt for 2 suspects from paris attacks . … 
667162572773199872	schorpp1955	2 killed , 8 held after france raid , but ringleader's status still unknown 
667173047028154368	appleguyios	police detain 25 , uncover weapons in 118 raids 
667178280987049984	GSMNewsService	2 killed , 8 terror suspects held in france terror raid - 
667177066559889409	MikeGL37	is this the start of hollande going the trudeau route ? french security does 188 raids in one day cc 
667174976563212288	ppmessengerpp	cnn 2015 11 18 world paris attacks index 
667171235218919424	stevonno	saint-denis raid : 3 terror suspects killed , police say - 
667169123219042305	AdamInOakland	118 raids in 1 day , a suicide bomber , and gun battle . france is most certainly at war . 
667165151443816448	hurairah_hu	rt suspects have been cornered in building in paris suburb , saint-denis mayor tells cnn affiliate bfm-tv . 
667162407106662401	BDormanTV	118 raids today : 

https://twitter.com/cnnbrk/status/666603306953908224/photo/1
666678631213768705	CraveForNews	charlie sheen to " today " : i've paid millions to people who extorted me over hiv diagnosis . 
666651641979019265	RelaxInBarbados	barbadostoday : rt cnnbrk : charlie sheen to " today " : i've paid millions to people who extorted me over hiv diagnosi … 

http://www.cnn.com/2015/11/17/world/turkey-jihadi-john-associate/index.html
666969467189075968	Shangudar	' jihadi john ' associate arrested 
666924875903336448	WILL3136CNN	associate on his way to europe was arrested in turkey 
667031802985492480	Robert4787	associate on his way to was arrested in - 
667018871031865345	johnmccaa	jihadi john associate arrested in turkey - 
666908055515238401	Integralmathyt	our terrorist pal is fortunate we don't behead people . jihadi john associatewas arrested in turkey 

http://www.cnn.com/2015/11/18/asia/north-korea-ban-ki-moon-visit/index.html
666978081282891776	el_wasat	u.n. chief will not go to north korea next week , contrary to earlier reports . 
667164263430168577	PhotozByJorge	u.n. upholds ban ... will not be visiting north korea .... 
666906467413331969	newscomnet	u . n . ' s ban ki-moon not visiting north korea next week 
667154112086204417	FrankBrekumi	u . n . ' s ban ki-moon will not visit north korea next week 
666968628399644676	SnowhawkNL	chief will not go to next week , contrary to earlier reports . 
666955148003049473	NorthKorea24	contrary to reports , un's ban ki-moon will not visit north korea next week - cnn 
666906426065985536	baygui	u.n. boss won't go to north korea 

https://twitter.com/cnnbrk/status/667042710415650816/photo/1
667130549690114049	CraveForNews	paris prosecutor is reporting on today's raids in saint-denis . watch live : 

http://www.cnn.com/2015/11/18/us/massachusetts-teacher-raped-killed-chism-trial/index.html
667197228394668032	Dj_MulleR1	boy accused of raping , killing teacher was seen on video following her moments before slaying . " 
667234162688921600	ECMED	videos show accused student following teacher before she is killed 
667196497784647680	newscomnet	video shown in philip chism murder trial 

https://twitter.com/cnnbrk/status/666739907860242432/photo/1
667221040980844544	princesstamath1	rt deaths from global terrorism increased by 80% in 2014 , according to a new report . … 
667018043189501952	Martha_x15	so only australia& " eastasia " r terrorism free whos coming w/me ? 

http://www.cnn.com/2015/11/17/us/boston-british-airways-passenger-restrained/index.html
667220775955361792	Handbag92	passenger restrained during flight to boston 
666780133626277889	AeroController	passenger restrained during british airways flight to boston : 
666707763142242304	bkareem21	rt boston british airways passenger restrained 
666703666179633153	Nan65419707	passenger allegedly tried to open an exit door ! ~ jo ... 

http://www.cnn.com/2015/11/18/politics/cia-chief-wants-to-strengthen-refugee-screening/index.html
667061704467968000	charlesfrith	the cia chief says he wants to strengthen refugee screening via 
667074743967830016	PPPWashingtonDC	cia chief wants to strengthen refugee screening 
667236240413077504	PMorris153	rt cia director john brennan says u.s. should welcome refugees , but he's evaluating how to strengthen screening . … 
667084620031262720	mrjosephbarkley	rt cia director brennan says u.s. should welcome refugees , but he's evaluating screening . 

